"id","state","leaid","leaid_name","name_raw","name_clean","year","charter","salary"
"tx35482","tx","4840650","Snyder Isd","James Collins","james collins",2004,"No charter schools",93000
"tx35483","tx","4840650","Snyder Isd","James Collins","james collins",2005,"No charter schools",102800
"tx35484","tx","4840650","Snyder Isd","James Collins","james collins",2006,"No charter schools",106850
"tx35485","tx","4840650","Snyder Isd","James Collins","james collins",2007,"No charter schools",112350
"tx35486","tx","4840650","Snyder Isd","Jimmy Kirkland","jimmy kirkland",2008,"No charter schools",125673
"tx35487","tx","4840650","Snyder Isd","Mark Eads","mark eads",2009,"No charter schools",119480
"tx35488","tx","4840650","Snyder Isd","Mark Eads","mark eads",2010,"No charter schools",123064
"tx35489","tx","4840650","Snyder Isd","Randy Brown","randy brown",2011,"No charter schools",109867
"tx35490","tx","4840650","Snyder Isd","Randy Brown","randy brown",2012,"No charter schools",132600
"tx35491","tx","4840650","Snyder Isd","Randy Brown","randy brown",2013,"No charter schools",133926
"tx35492","tx","4840650","Snyder Isd","Randy Brown","randy brown",2014,"No charter schools",135935
"tx35493","tx","4840650","Snyder Isd","Jimmy Kirkland","jimmy kirkland",2015,"No charter schools",90400
"tx35494","tx","4840650","Snyder Isd","Jimmy Kirkland","jimmy kirkland",2016,"No charter schools",145767
"tx35495","tx","4840650","Snyder Isd","J Bland","j bland",2017,"No charter schools",195030
"tx35496","tx","4840650","Snyder Isd","J Bland","j bland",2018,"No charter schools",215911
"tx35497","tx","4840650","Snyder Isd","J Bland","j bland",2019,"No charter schools",200881
"tx35498","tx","4840650","Snyder Isd","J Bland","j bland",2020,"No charter schools",200880
"tx35499","tx","4840650","Snyder Isd","J Bland","j bland",2021,"No charter schools",201437
"tx35500","tx","4840650","Snyder Isd","Robert Rauch","robert rauch",2022,"No charter schools",185000
"tx35501","tx","4840650","Snyder Isd","Robert Rauch","robert rauch",2023,"No charter schools",NA
"tx35502","tx","4840650","Snyder Isd","Robert Rauch","robert rauch",2024,"No charter schools",NA
"tx35503","tx","4840680","South San Antonio Isd","Arturo Gutierrez","arturo gutierrez",1990,"No charter schools",78000
"tx35504","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1991,"No charter schools",66000
"tx35505","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1992,"No charter schools",78000
"tx35506","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1993,"No charter schools",80340
"tx35507","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1994,"No charter schools",80340
"tx35508","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1995,"No charter schools",90340
"tx35509","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1996,"No charter schools",90340
"tx35510","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",1997,"No charter schools",93954
"tx35511","tx","4840680","South San Antonio Isd","Robert Zamora","robert zamora",1998,"No charter schools",97001
"tx35512","tx","4840680","South San Antonio Isd","Robert Zamora","robert zamora",1999,"No charter schools",97001
"tx35513","tx","4840680","South San Antonio Isd","Robert Zamora","robert zamora",2000,"No charter schools",97001
"tx35514","tx","4840680","South San Antonio Isd","Robert Zamora","robert zamora",2001,"No charter schools",97001
"tx35515","tx","4840680","South San Antonio Isd","Nabor Cortez","nabor cortez",2002,"No charter schools",111734
"tx35516","tx","4840680","South San Antonio Isd","Nabor Cortez","nabor cortez",2003,"No charter schools",111734
"tx35517","tx","4840680","South San Antonio Isd","Nabor Cortez","nabor cortez",2004,"No charter schools",111734
"tx35518","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",2005,"No charter schools",120000
"tx35519","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",2006,"No charter schools",127000
"tx35520","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",2007,"No charter schools",127000
"tx35521","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",2008,"No charter schools",135000
"tx35522","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",2009,"No charter schools",144999
"tx35523","tx","4840680","South San Antonio Isd","Ronald Durbon","ronald durbon",2010,"No charter schools",144999
"tx35524","tx","4840680","South San Antonio Isd","Rebecca Robinson","rebecca robinson",2012,"No charter schools",145000
"tx35525","tx","4840680","South San Antonio Isd","Mourette Hodge","mourette hodge",2013,"No charter schools",137700
"tx35526","tx","4840680","South San Antonio Isd","Abelardo Saavedra","abelardo saavedra",2014,"No charter schools",2e+05
"tx35527","tx","4840680","South San Antonio Isd","Abelardo Saavedra","abelardo saavedra",2015,"No charter schools",206800
"tx35528","tx","4840680","South San Antonio Isd","Abelardo Saavedra","abelardo saavedra",2016,"No charter schools",218052
